Class,SaleDate,saleCount,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,parClass,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
1504,2015-05-11,0,1,0.0,5,0,131,20,15,8.83,966.64,0.03758,0.20668,0.0,0.2375,2.0,0.0,0.0,0.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0
1504,2015-05-12,0,1,0.0,5,1,132,20,15,8.83,966.64,0.00848,0.11165,0.0,0.2375,2.0,0.0,0.0,0.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0
1504,2015-05-13,0,1,0.0,5,2,133,20,15,8.83,966.64,0.23107,0.33148,0.0,0.2375,2.0,0.0,0.0,0.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0
1504,2015-05-14,0,1,0.0,5,3,134,20,15,8.83,966.64,0.01107,0.1372,0.0,0.2375,2.0,0.0,0.0,0.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0
1505,2015-05-08,0,1,0.0,5,4,128,19,15,359.56,966.64,0.006,0.20668,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.147569444444
1505,2015-05-09,0,2,0.0,5,5,129,19,15,359.56,966.64,0.01287,0.1372,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.130208333333
1505,2015-05-10,0,2,0.0,5,6,130,19,15,359.56,966.64,0.07556,0.33148,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.118055555556
1505,2015-05-11,0,1,0.0,5,0,131,20,15,359.56,966.64,0.02396,0.1372,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.145833333333
1505,2015-05-12,0,1,0.0,5,1,132,20,15,359.56,966.64,0.03758,0.20668,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.135416666667
1505,2015-05-13,0,1,0.0,5,2,133,20,15,359.56,966.64,0.00768,0.04445,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.208333333333
1505,2015-05-14,0,1,0.0,5,3,134,20,15,359.56,966.64,0.23107,0.33148,10.0,9.9375,26.0,0.0,9.5,9.65,21.0,0.0,2.0,0.9521,0.7387,1.0757,0.114583333333
1507,2015-05-08,0,1,0.0,5,4,128,19,15,359.56,966.64,0.23107,0.33148,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-09,0,2,0.0,5,5,129,19,15,359.56,966.64,0.23107,0.33148,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-10,0,2,0.0,5,6,130,19,15,359.56,966.64,0.02396,0.1372,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-11,0,1,0.0,5,0,131,20,15,359.56,966.64,0.03758,0.20668,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-12,0,1,0.0,5,1,132,20,15,359.56,966.64,0.00301,0.04445,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-13,0,1,0.0,5,2,133,20,15,359.56,966.64,0.02455,0.11165,,,,,,,,,,0.0,0.0,0.0,0.0
1507,2015-05-14,0,1,0.0,5,3,134,20,15,359.56,966.64,0.00617,0.20668,,,,,,,,,,0.0,0.0,0.0,0.0
1508,2015-05-08,0,1,0.0,5,4,128,19,15,33.49,966.64,0.02114,0.33148,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.272727272727
1508,2015-05-09,0,2,0.0,5,5,129,19,15,33.49,966.64,0.00196,0.00624,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.136363636364
1508,2015-05-10,0,2,0.0,5,6,130,19,15,33.49,966.64,0.07556,0.33148,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.0
1508,2015-05-11,0,1,0.0,5,0,131,20,15,33.49,966.64,0.0341,0.20668,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.181818181818
1508,2015-05-12,0,1,0.0,5,1,132,20,15,33.49,966.64,0.00617,0.20668,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.0909090909091
1508,2015-05-13,0,1,0.0,5,2,133,20,15,33.49,966.64,0.03758,0.20668,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.227272727273
1508,2015-05-14,0,1,0.0,5,3,134,20,15,33.49,966.64,0.02172,0.02901,1.0,1.075,4.0,0.0,0.0,0.6,3.0,0.0,2.0,0.25,0.0909,0.303,0.0909090909091
1510,2015-05-08,0,1,0.0,5,4,128,19,15,38.97,966.64,0.03758,0.20668,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.0689655172414
1510,2015-05-09,0,2,0.0,5,5,129,19,15,38.97,966.64,0.0341,0.20668,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.206896551724
1510,2015-05-10,0,2,0.0,5,6,130,19,15,38.97,966.64,0.02235,0.07166,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.241379310345
1510,2015-05-11,0,1,0.0,5,0,131,20,15,38.97,966.64,0.01042,0.02076,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.103448275862
1510,2015-05-12,0,1,0.0,5,1,132,20,15,38.97,966.64,0.23107,0.33148,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.172413793103
1510,2015-05-13,0,1,0.0,5,2,133,20,15,38.97,966.64,0.01287,0.1372,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.172413793103
1510,2015-05-14,0,1,0.0,5,3,134,20,15,38.97,966.64,0.23107,0.33148,1.0,0.9625,4.0,0.0,1.0,1.275,13.0,0.0,2.0,0.2929,0.5,0.1846,0.0344827586207
1511,2015-05-08,0,1,0.0,5,4,128,19,15,3.65,966.64,0.0146,0.1372,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-09,0,2,0.0,5,5,129,19,15,3.65,966.64,0.01721,0.1372,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-10,0,2,0.0,5,6,130,19,15,3.65,966.64,0.0341,0.20668,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-11,0,1,0.0,5,0,131,20,15,3.65,966.64,0.02396,0.1372,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-12,0,1,0.0,5,1,132,20,15,3.65,966.64,0.02235,0.07166,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-13,0,1,0.0,5,2,133,20,15,3.65,966.64,0.23107,0.33148,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1511,2015-05-14,0,1,0.0,5,3,134,20,15,3.65,966.64,0.23107,0.33148,0.0,0.0625,2.0,0.0,0.0,0.175,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1512,2015-05-08,0,1,0.0,5,4,128,19,15,28.01,966.64,0.00234,0.02076,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.0882352941176
1512,2015-05-09,0,2,0.0,5,5,129,19,15,28.01,966.64,0.00663,0.20668,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.0
1512,2015-05-10,0,2,0.0,5,6,130,19,15,28.01,966.64,0.0341,0.20668,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.147058823529
1512,2015-05-11,0,1,0.0,5,0,131,20,15,28.01,966.64,0.0341,0.20668,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.117647058824
1512,2015-05-12,0,1,0.0,5,1,132,20,15,28.01,966.64,0.02396,0.1372,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.117647058824
1512,2015-05-13,0,1,0.0,5,2,133,20,15,28.01,966.64,0.02534,0.20668,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.441176470588
1512,2015-05-14,0,1,0.0,5,3,134,20,15,28.01,966.64,0.23107,0.33148,0.0,0.7375,7.0,0.0,0.0,0.825,11.0,0.0,2.0,0.5862,0.5,0.6389,0.0882352941176
1513,2015-05-08,0,1,0.0,5,4,128,19,15,17.05,966.64,0.01801,0.20668,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.25
1513,2015-05-09,0,2,0.0,5,5,129,19,15,17.05,966.64,0.00617,0.20668,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.0
1513,2015-05-10,0,2,0.0,5,6,130,19,15,17.05,966.64,0.01488,0.20668,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.0833333333333
1513,2015-05-11,0,1,0.0,5,0,131,20,15,17.05,966.64,0.00645,0.1372,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.0
1513,2015-05-12,0,1,0.0,5,1,132,20,15,17.05,966.64,0.23107,0.33148,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.0
1513,2015-05-13,0,1,0.0,5,2,133,20,15,17.05,966.64,0.006,0.20668,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.666666666667
1513,2015-05-14,0,1,0.0,5,3,134,20,15,17.05,966.64,7e-05,0.00117,0.0,0.55,6.0,0.0,0.0,0.3,2.0,0.0,2.0,0.2727,0.0,0.375,0.0
1515,2015-05-08,0,1,0.0,5,4,128,19,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.114285714286
1515,2015-05-09,0,2,0.0,5,5,129,19,15,26.79,966.64,0.01287,0.1372,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.0
1515,2015-05-10,0,2,0.0,5,6,130,19,15,26.79,966.64,0.00269,0.04445,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.171428571429
1515,2015-05-11,0,1,0.0,5,0,131,20,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.0571428571429
1515,2015-05-12,0,1,0.0,5,1,132,20,15,26.79,966.64,0.00234,0.02076,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.2
1515,2015-05-13,0,1,0.0,5,2,133,20,15,26.79,966.64,0.02114,0.33148,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.285714285714
1515,2015-05-14,0,1,0.0,5,3,134,20,15,26.79,966.64,0.00663,0.20668,0.0,0.7375,5.0,0.0,0.0,0.725,3.0,0.0,2.0,0.6604,0.45,0.7879,0.171428571429
1516,2015-05-08,0,1,0.0,5,4,128,19,15,5.18,966.64,0.0146,0.1372,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-09,0,2,0.0,5,5,129,19,15,5.18,966.64,0.00257,0.11165,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-10,0,2,0.0,5,6,130,19,15,5.18,966.64,2e-05,0.00624,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-11,0,1,0.0,5,0,131,20,15,5.18,966.64,0.00659,0.02076,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-12,0,1,0.0,5,1,132,20,15,5.18,966.64,0.03772,0.20668,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-13,0,1,0.0,5,2,133,20,15,5.18,966.64,0.00617,0.20668,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1516,2015-05-14,0,1,0.0,5,3,134,20,15,5.18,966.64,0.03772,0.20668,0.0,0.175,5.0,0.0,0.0,0.075,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1517,2015-05-08,0,1,0.0,5,4,128,19,15,110.52,966.64,0.02172,0.02901,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.109947643979
1517,2015-05-09,0,2,0.0,5,5,129,19,15,110.52,966.64,0.02758,0.11165,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.141361256545
1517,2015-05-10,0,2,0.0,5,6,130,19,15,110.52,966.64,0.01102,0.1372,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.157068062827
1517,2015-05-11,0,1,0.0,5,0,131,20,15,110.52,966.64,0.01102,0.1372,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.188481675393
1517,2015-05-12,0,1,0.0,5,1,132,20,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.104712041885
1517,2015-05-13,0,1,0.0,5,2,133,20,15,110.52,966.64,0.02114,0.33148,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.193717277487
1517,2015-05-14,0,1,0.0,5,3,134,20,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11.0,0.0,2.0,2.725,7.0,0.0,2.0,1.1105,1.3696,1.0159,0.104712041885
1518,2015-05-08,0,1,0.0,5,4,128,19,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.11320754717
1518,2015-05-09,0,2,0.0,5,5,129,19,15,319.98,966.64,0.02534,0.20668,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.141509433962
1518,2015-05-10,0,2,0.0,5,6,130,19,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.122641509434
1518,2015-05-11,0,1,0.0,5,0,131,20,15,319.98,966.64,0.02758,0.11165,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.162264150943
1518,2015-05-12,0,1,0.0,5,1,132,20,15,319.98,966.64,0.02534,0.20668,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.109433962264
1518,2015-05-13,0,1,0.0,5,2,133,20,15,319.98,966.64,0.0341,0.20668,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.247169811321
1518,2015-05-14,0,1,0.0,5,3,134,20,15,319.98,966.64,0.00575,0.04445,8.0,8.9125,23.0,0.0,8.0,8.45,18.0,0.0,2.0,1.0173,0.9882,1.0313,0.103773584906
1519,2015-05-08,0,1,0.0,5,4,128,19,15,61.19,966.64,0.03758,0.20668,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.0561797752809
1519,2015-05-09,0,2,0.0,5,5,129,19,15,61.19,966.64,0.00061,0.0138,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.0112359550562
1519,2015-05-10,0,2,0.0,5,6,130,19,15,61.19,966.64,0.02455,0.11165,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.101123595506
1519,2015-05-11,0,1,0.0,5,0,131,20,15,61.19,966.64,0.02534,0.20668,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.191011235955
1519,2015-05-12,0,1,0.0,5,1,132,20,15,61.19,966.64,0.07556,0.33148,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.23595505618
1519,2015-05-13,0,1,0.0,5,2,133,20,15,61.19,966.64,0.23107,0.33148,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.359550561798
1519,2015-05-14,0,1,0.0,5,3,134,20,15,61.19,966.64,0.03758,0.20668,1.0,1.6125,20.0,0.0,1.0,1.8,27.0,0.0,2.0,0.7946,1.0571,0.6753,0.0449438202247
1521,2015-05-08,0,1,0.0,5,4,128,19,15,205.52,966.64,0.01007,0.07166,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.0
1521,2015-05-09,0,2,0.0,5,5,129,19,15,205.52,966.64,0.23107,0.33148,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.0
1521,2015-05-10,0,2,0.0,5,6,130,19,15,205.52,966.64,0.00754,0.07166,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.75
1521,2015-05-11,0,1,0.0,5,0,131,20,15,205.52,966.64,0.03772,0.20668,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.25
1521,2015-05-12,0,1,0.0,5,1,132,20,15,205.52,966.64,0.23107,0.33148,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.0
1521,2015-05-13,0,1,0.0,5,2,133,20,15,205.52,966.64,0.0146,0.1372,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.0
1521,2015-05-14,0,1,0.0,5,3,134,20,15,205.52,966.64,0.01287,0.1372,9.0,9.1375,22.0,0.0,8.0,7.475,18.0,0.0,2.0,0.0039,0.0101,0.0014,0.0
2001,2015-05-08,0,1,0.0,5,4,128,19,20,88.29,1788.34,0.02235,0.07166,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.125
2001,2015-05-09,0,2,0.0,5,5,129,19,20,88.29,1788.34,0.23107,0.33148,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.0
2001,2015-05-10,0,2,0.0,5,6,130,19,20,88.29,1788.34,0.03758,0.20668,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.125
2001,2015-05-11,0,1,0.0,5,0,131,20,20,88.29,1788.34,0.00058,0.00624,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.0
2001,2015-05-12,0,1,0.0,5,1,132,20,20,88.29,1788.34,0.01801,0.20668,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.0
2001,2015-05-13,0,1,0.0,5,2,133,20,20,88.29,1788.34,0.07556,0.33148,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.75
2001,2015-05-14,0,1,0.0,5,3,134,20,20,88.29,1788.34,0.01721,0.1372,2.0,2.2375,15.0,0.0,1.5,2.775,13.0,0.0,2.0,0.0284,0.0091,0.0407,0.0
2002,2015-05-08,0,1,0.0,5,4,128,19,20,69.11,1788.34,0.23107,0.33148,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.163265306122
2002,2015-05-09,0,2,0.0,5,5,129,19,20,69.11,1788.34,0.01434,0.20668,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.0612244897959
2002,2015-05-10,0,2,0.0,5,6,130,19,20,69.11,1788.34,0.03758,0.20668,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.122448979592
2002,2015-05-11,0,1,0.0,5,0,131,20,20,69.11,1788.34,0.00371,0.33148,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.183673469388
2002,2015-05-12,0,1,0.0,5,1,132,20,20,69.11,1788.34,0.02172,0.02901,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.163265306122
2002,2015-05-13,0,1,0.0,5,2,133,20,20,69.11,1788.34,0.00371,0.33148,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.204081632653
2002,2015-05-14,0,1,0.0,5,3,134,20,20,69.11,1788.34,0.01721,0.1372,2.0,1.9625,6.0,0.0,1.0,1.75,5.0,0.0,2.0,0.2753,0.3208,0.256,0.102040816327
2003,2015-05-08,0,1,0.0,5,4,128,19,20,42.62,1788.34,0.03772,0.20668,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.0588235294118
2003,2015-05-09,0,2,0.0,5,5,129,19,20,42.62,1788.34,0.07556,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.235294117647
2003,2015-05-10,0,2,0.0,5,6,130,19,20,42.62,1788.34,0.00215,0.11165,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.117647058824
2003,2015-05-11,0,1,0.0,5,0,131,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.117647058824
2003,2015-05-12,0,1,0.0,5,1,132,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.235294117647
2003,2015-05-13,0,1,0.0,5,2,133,20,20,42.62,1788.34,0.23107,0.33148,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.235294117647
2003,2015-05-14,0,1,0.0,5,3,134,20,20,42.62,1788.34,0.00304,0.0138,0.0,0.95,5.0,0.0,1.0,1.6,7.0,0.0,2.0,0.1382,0.1228,0.1515,0.0
2004,2015-05-08,0,1,0.0,5,4,128,19,20,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-09,0,2,0.0,5,5,129,19,20,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-10,0,2,0.0,5,6,130,19,20,0.91,1788.34,0.01102,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-11,0,1,0.0,5,0,131,20,20,0.91,1788.34,0.00371,0.33148,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-12,0,1,0.0,5,1,132,20,20,0.91,1788.34,0.01801,0.20668,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-13,0,1,0.0,5,2,133,20,20,0.91,1788.34,0.01107,0.1372,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2004,2015-05-14,0,1,0.0,5,3,134,20,20,0.91,1788.34,0.01801,0.20668,0.0,0.0125,1.0,0.0,0.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2005,2015-05-08,0,1,0.0,5,4,128,19,20,125.74,1788.34,0.01801,0.20668,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.142857142857
2005,2015-05-09,0,2,0.0,5,5,129,19,20,125.74,1788.34,0.01801,0.20668,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.0952380952381
2005,2015-05-10,0,2,0.0,5,6,130,19,20,125.74,1788.34,0.23107,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.142857142857
2005,2015-05-11,0,1,0.0,5,0,131,20,20,125.74,1788.34,0.23107,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.126984126984
2005,2015-05-12,0,1,0.0,5,1,132,20,20,125.74,1788.34,0.07556,0.33148,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.0952380952381
2005,2015-05-13,0,1,0.0,5,2,133,20,20,125.74,1788.34,0.01446,0.07166,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.206349206349
2005,2015-05-14,0,1,0.0,5,3,134,20,20,125.74,1788.34,0.00152,0.0138,4.0,3.575,12.0,0.0,3.0,3.175,9.0,0.0,2.0,0.18,0.1651,0.1867,0.190476190476
2006,2015-05-08,0,1,0.0,5,4,128,19,20,190.28,1788.34,0.00663,0.20668,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.102362204724
2006,2015-05-09,0,2,0.0,5,5,129,19,20,190.28,1788.34,0.01434,0.20668,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.0551181102362
2006,2015-05-10,0,2,0.0,5,6,130,19,20,190.28,1788.34,0.00145,0.11165,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.0787401574803
2006,2015-05-11,0,1,0.0,5,0,131,20,20,190.28,1788.34,0.00061,0.0138,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.125984251969
2006,2015-05-12,0,1,0.0,5,1,132,20,20,190.28,1788.34,0.23107,0.33148,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.181102362205
2006,2015-05-13,0,1,0.0,5,2,133,20,20,190.28,1788.34,0.00304,0.0138,5.0,6.025,17.0,0.0,3.0,3.575,15.0,0.0,2.0,0.255,0.1349,0.2957,0.314960629921
